	SiO2	TiO2	Al2O3	FeOt	CaO	MgO	MnO	K2O	Na2O	A/NK	A/CNK	Fe#	K2O/Na2O	Na2O+K2O	Q	An	Ab	Or	Group
1215	73.13	0.29	14.83	1.78800378	1.51	0.88	0.05	4.95	2.94	1.4543996946828224	1.1458726522384903	0.6701653848481429	1.683673469387755	7.890000000000001	32.8831967639809	6.70743511147838	24.8774604107843	29.2530827113966	4- ACG & ATG
1216	73.68	0.2	14.13	1.19300243	1.09	0.39	0.08	5.3	3.21	1.2822349551502077	1.086786022593716	0.7536327218398521	1.6510903426791277	8.51	32.0127396479176	4.95039213050004	27.1621251423869	31.3214824990711	4- ACG & ATG
1217	75.5	0.08	13.1	1.02	0.85	0.2	0.02	5.12	2.9	1.2700053981160375	1.1045185376854008	0.8360655737704918	1.7655172413793105	8.02	36.9532769971173	4.15170237938664	24.538991561658	30.2577340368385	4- ACG & ATG
1218	74.6	0.07	12.9	0.98	0.87	0.2	0.02	4.24	2.9	1.3779032636820725	1.1787422092333204	0.8305084745762712	1.4620689655172414	7.140000000000001	39.3783055599515	4.2509267601488	24.538991561658	25.0571859992569	4- ACG & ATG
1219	74.0	0.03	14.5	0.72	1.3	0.11	0.02	4.5	3.5	1.3639772320954011	1.1158728230722184	0.8674698795180723	1.2857142857142858	8.0	33.4917868234771	6.41691784803809	29.6160242985527	26.5937115558151	4- ACG & ATG
1220	76.9	0.08	12.7	0.89	0.82	0.09	0.05	4.1	3.4	1.2658178854329645	1.1020528801330918	0.9081632653061225	1.2058823529411764	7.5	39.6901030685239	3.74153059622166	28.7698521757369	24.2298260841871	4- ACG & ATG
1221	75.2	0.19	14.0	1.27	1.6	0.33	0.03	3.9	3.3	1.450482266514249	1.1145562306509433	0.79375	1.1818181818181819	7.199999999999999	37.4770199461358	7.21927862791356	27.9236800529211	23.0478833483731	4- ACG & ATG
1222	72.6	0.27	14.6	1.74	1.5	0.76	0.03	3.5	3.2	1.612489050862996	1.2392207135806594	0.696	1.09375	6.7	36.5906875091008	6.65782292109729	27.0775079301054	20.6839978767451	4- ACG & ATG
1223	73.36	0.07	13.01	0.7200009	0.95	0.17	0.07	4.52	3.56	1.210115294087069	1.042608764665336	0.8089889572021781	1.2696629213483144	8.08	33.0942236952493	4.64782428319747	30.1237275722422	26.7119058293965	4- ACG & ATG
1224	76.3	0.11	12.81	1.25800468	1.57	0.17	0.04	4.27	2.83	1.380481153588879	1.055718290754407	0.8809527711071647	1.508833922261484	7.1	40.1977175060752	7.07044205677031	23.9466710756869	25.234477409629	4- ACG & ATG
1225	71.2	0.3	14.22	2.37900909	2.4	0.97	0.07	3.7	2.88	1.6261773023715695	1.0848278707301555	0.7103620880288503	1.2847222222222223	6.58	33.9317673683816	11.3842552674165	24.3697571370948	21.8659406125591	4- ACG & ATG
1226	76.62	0.01	13.33	0.77100171	0.7	0.13	0.005	3.78	3.41	1.3738028187505333	1.2144988121911446	0.8557161450892252	1.1085043988269794	7.1899999999999995	40.689481684725	3.34218572066496	28.8544693880185	22.3387177068847	4- ACG & ATG
1227	75.82	0.09	13.94	0.65100171	0.74	0.25	0.005	4.1	3.3	1.412572116235444	1.24309151784413	0.72253104824851	1.2424242424242424	7.3999999999999995	39.0680824804052	3.47530067918386	27.9236800529211	24.2298260841871	4- ACG & ATG
1228	70.66	0.42	14.84	1.99600216	2.77	1.0	0.005	3.2	2.23	2.0802733671259555	1.2193877926108565	0.6662218694795601	1.4349775784753365	5.43	38.2767482325501	13.1545725085111	18.8696383387922	18.911083773024	4- ACG & ATG
1229	71.8	0.22	13.68	2.70500405	2.13	0.64	0.06	3.06	3.74	1.4451295982538779	1.0255636512761157	0.8086698878585812	0.8181818181818181	6.800000000000001	33.3317985732921	9.39138809707294	31.6468373933106	18.0837238579542	4- ACG & ATG
1230	75.54	0.16	13.74	1.17600216	1.23	0.37	0.02	4.0	3.1	1.4568649962855404	1.1776227177306091	0.7606730381282261	1.2903225806451613	7.1	39.105145287667	5.90629800785693	26.2313358072896	23.6388547162801	4- ACG & ATG
1231	76.36	0.07	13.01	0.7200009	0.95	0.17	0.07	4.52	3.56	1.210115294087069	1.042608764665336	0.8089889572021781	1.2696629213483144	8.08	36.0945632538232	4.64782428319747	30.1237275722422	26.7119058293965	4- ACG & ATG
1232	73.76	0.04	14.65	0.98900279	0.85	0.31	0.09	4.25	3.85	1.3396390192853098	1.17376192546048	0.7613554009379764	1.103896103896104	8.1	32.863294631773	4.02103477337577	32.577626728408	25.1162831360476	4- ACG & ATG
1233	68.0	0.28	16.59	2.5400036	2.67	0.88	0.06	4.07	3.19	1.7182680683182798	1.1433796463762491	0.7426903293318171	1.2758620689655173	7.26	27.0677582225008	12.7237844077057	26.9928907178238	24.052534673815	4- ACG & ATG
1234	76.3	0.11	12.81	1.25800468	1.57	0.37	0.04	4.27	2.83	1.380481153588879	1.055718290754407	0.7727279260646842	1.508833922261484	7.1	39.8995225136437	7.07044205677031	23.9466710756869	25.234477409629	4- ACG & ATG
1235	72.19	0.28	13.43	2.69800468	2.05	0.62	0.08	3.06	3.58	1.45929830953628	1.0386435778497984	0.8131407096146711	0.8547486033519553	6.640000000000001	35.0230787876253	8.60248775599168	30.2929619968054	18.0837238579542	4- ACG & ATG
1236	75.24	0.36	12.71	0.8200063	1.33	0.4	0.03	4.63	2.19	1.475114718031984	1.1518460379807816	0.672132840625495	2.1141552511415527	6.82	41.540926359392	6.14108469964604	18.5311694896659	27.3619743340942	4- ACG & ATG
1237	72.69	0.23	13.93	1.75600306	1.89	0.66	0.05	4.68	2.99	1.3948763623472955	1.0377778077425166	0.7268215380488798	1.5652173913043477	7.67	32.501832405667	9.05003496699756	25.3005464721922	27.6574600180477	4- ACG & ATG
1238	74.89	0.1	13.46	1.19600216	1.27	0.3	0.05	4.82	3.12	1.30023039407549	1.0630985800961363	0.799465530183459	1.544871794871795	7.94	35.3036967094726	5.90874536036497	26.4005702318527	28.4848199331175	4- ACG & ATG
1239	75.05	0.08	13.94	0.97100351	1.07	0.21	0.04	5.13	3.04	1.320567544852323	1.1150642353006073	0.8221851178071434	1.6875	8.17	35.2771497575718	4.98183535574874	25.7236325336001	30.3168311736292	4- ACG & ATG
1240	70.9	0.09	14.75	3.29200702	1.2	0.95	0.01	3.8	3.6	1.4695288959124855	1.2071316346546592	0.7760494040860875	1.0555555555555556	7.4	31.5495009426442	5.69212763370825	30.4621964213685	22.4569119804661	4- ACG & ATG
1241	65.14	0.77	16.52	4.42	4.24	1.86	0.08	1.71	4.02	1.9515328214866856	1.0213777293750423	0.7038216560509554	0.42537313432835827	5.7299999999999995	23.8685993798855	19.8595602674815	34.0161193371949	10.1056103912097	4- ACG & ATG
1242	64.45	0.75	16.92	4.37	4.67	1.88	0.08	1.61	3.96	2.0488848394796833	1.0102059517667124	0.6992	0.4065656565656566	5.57	22.9589616776105	21.9928844538681	33.5084160635054	9.51463902330272	4- ACG & ATG
1243	64.57	0.69	16.73	4.17	4.26	1.78	0.07	1.62	4.27	1.9056886125939656	1.012440161349009	0.7008403361344537	0.3793911007025762	5.89	22.2370303123029	20.0241184512491	36.1315496442343	9.57373616009342	4- ACG & ATG
1244	63.03	0.79	16.77	4.64	4.83	1.9	0.08	1.51	3.59	2.223795549280532	1.0273859898437472	0.709480122324159	0.42061281337047357	5.1	23.7009896720674	22.7866794999654	30.3775792090869	8.92366765539572	4- ACG & ATG
1245	63.31	0.79	16.81	4.56	4.75	2.09	0.07	1.29	3.58	2.3070084165741767	1.0557151078037545	0.6857142857142857	0.36033519553072624	4.87	24.7975549949183	22.3244481739113	30.2929619968054	7.62353064600032	4- ACG & ATG
1246	63.06	0.75	17.41	4.06	5.05	1.95	0.08	1.27	4.24	2.084869366068788	0.9930151684672275	0.6755407653910149	0.29952830188679247	5.51	20.3791721842651	23.7474800823384	35.8776980073896	7.50533637241892	4- ACG & ATG
1247	72.06	0.13	14.14	1.61	1.12	0.25	0.06	3.55	3.47	1.4802161797560442	1.2201201760378728	0.8655913978494624	1.0230547550432276	7.02	35.7788274017044	4.96856109563243	29.362172661708	20.9794835606986	4- ACG & ATG
1248	72.69	0.11	14.43	1.38	1.1	0.22	0.05	3.75	3.49	1.4721301496449257	1.2226614367142037	0.8625	1.0744985673352434	7.24	35.6147020830123	4.86933671487026	29.5314070862712	22.1614262965126	4- ACG & ATG
1249	65.11	0.64	15.72	4.95	2.82	1.35	0.09	3.07	3.29	1.7992889786517217	1.133867220823431	0.7857142857142857	0.9331306990881458	6.359999999999999	26.8241319667693	12.4879602183405	27.8390628406396	18.1428209947449	4- ACG & ATG
1250	73.8	0.15	14.35	1.29	1.72	0.33	0.04	3.95	3.52	1.425302554185474	1.087507562949603	0.7962962962962963	1.122159090909091	7.470000000000001	34.1793666297937	8.20662773051914	29.7852587231159	23.3433690323266	4- ACG & ATG
1251	69.66	0.38	14.68	3.25	1.82	0.79	0.07	4.5	3.27	1.431875375892648	1.0824857222219646	0.8044554455445545	1.3761467889908257	7.77	28.7136806664021	8.18007921028652	27.6698284160764	26.5937115558151	4- ACG & ATG
1252	71.56	0.31	14.16	2.72	1.63	0.75	0.06	3.89	3.21	1.4916144638081223	1.1367371102246175	0.7838616714697406	1.2118380062305296	7.1	33.6796592788595	7.43344900206224	27.1621251423869	22.9887862115824	4- ACG & ATG
1253	66.08	0.28	17.49	2.45	2.59	0.71	0.06	3.82	4.68	1.4777375453439472	1.057132832780337	0.7753164556962026	0.8162393162393162	8.5	17.9189211711434	12.1962192786462	39.6008553477791	22.5751062540475	4- ACG & ATG
1254	70.48	0.33	13.94	2.93	1.74	0.74	0.07	3.96	2.89	1.5416236929221758	1.1420565486381864	0.7983651226158038	1.3702422145328719	6.85	34.0285765817409	7.84851549024329	24.4543743493764	23.4024661691173	4- ACG & ATG
1255	68.56	0.37	14.67	3.23	1.73	0.77	0.08	4.12	3.27	1.4907288378460597	1.1296538914786742	0.8075	1.2599388379204892	7.390000000000001	29.2623790110129	7.7989032998622	27.6698284160764	24.3480203577685	4- ACG & ATG
1256	65.35	0.62	16.42	3.76	4.47	1.59	0.07	1.57	3.72	2.0997442455242967	1.0296431421730705	0.702803738317757	0.4220430107526882	5.29	26.1844548463745	21.1966420552627	31.4776029687475	9.27825047613992	4- ACG & ATG
1257	61.66	0.86	17.23	5.22	5.77	2.43	0.09	1.0	3.83	2.333496211822919	0.9639333737468647	0.6823529411764705	0.2610966057441253	4.83	20.2361089376489	26.8680971652589	32.4083923038449	5.90971367907002	4- ACG & ATG
1258	66.84	0.5	15.55	4.21	2.49	1.02	0.08	3.53	3.6	1.595710788706321	1.0895347904344515	0.8049713193116634	0.9805555555555555	7.13	26.0205039565597	11.2427607537974	30.4621964213685	20.8612892871172	4- ACG & ATG
1259	62.51	0.75	16.69	4.76	4.91	2.14	0.09	1.47	3.77	2.1413969102073667	0.9981310885245925	0.6898550724637681	0.38992042440318303	5.24	21.7013187228087	23.3142446290249	31.9006890301554	8.68727910823292	4- ACG & ATG
1260	65.97	0.53	15.95	4.59	2.67	1.07	0.08	3.03	3.56	1.74552234141059	1.1399198869065752	0.8109540636042403	0.8511235955056179	6.59	26.8646432031004	12.0704463776514	30.1237275722422	17.9064324475821	4- ACG & ATG
1261	70.39	0.33	14.67	2.97	1.65	0.68	0.08	3.82	3.58	1.4631981500297357	1.12621057689062	0.8136986301369863	1.0670391061452513	7.4	30.7150122631995	7.46733957981897	30.2929619968054	22.5751062540475	4- ACG & ATG
1262	66.69	0.54	16.16	3.5	3.75	1.43	0.07	1.76	3.98	1.9116400189971288	1.058169444651487	0.7099391480730224	0.44221105527638194	5.74	27.0101355814413	17.7552319538356	33.6776504880685	10.4010960751632	4- ACG & ATG
1263	63.21	0.85	17.22	4.58	4.72	2.11	0.08	1.45	3.87	2.1696298001040164	1.0424576870787439	0.6846038863976084	0.3746770025839793	5.32	22.4892688034877	22.0449439967572	32.7468611529712	8.56908483465152	4- ACG & ATG
1264	69.16	0.42	14.96	3.61	2.19	0.93	0.08	3.33	3.82	1.5126010058201955	1.0784261798300303	0.7951541850220264	0.8717277486910995	7.15	28.4907493178451	10.0157302543866	32.3237750915633	19.6793465513031	4- ACG & ATG
1265	61.45	0.57	14.2	5.818586396	6.3	4.18	0.1	2.57	2.61	2.0065924998337796	0.7662744702841039	0.5819409029988243	0.9846743295019157	5.18	19.5407943837281	19.4396852602016	22.0850924054922	15.1879641552099	4- ACG & ATG
1266	61.32	0.58	13.81	5.963576595	6.33	4.49	0.11	2.65	2.58	1.941258206839505	0.7415547947739054	0.5704819341786245	1.0271317829457365	5.23	19.0506323018437	18.2739121378965	21.8312407686474	15.6607412495355	4- ACG & ATG
1267	70.94	0.29	13.71	2.370786337	2.53	1.19	0.05	4.67	2.7	1.4433670489597623	0.9724353668133727	0.6658041546512483	1.7296296296296294	7.37	30.5289132842161	11.4962139993372	22.8466473160264	27.598362881257	4- ACG & ATG
1268	62.06	0.58	13.68	5.783635401	6.02	4.25	0.1	2.77	2.61	1.8757110978452043	0.7500539277868147	0.576424712464993	1.0613026819923372	5.38	20.0150617508916	17.4301044795503	22.0850924054922	16.3699068910239	4- ACG & ATG
1269	72.37	0.25	13.14	2.071788298	1.86	0.96	0.04	4.77	2.87	1.329074219434353	0.9903229292691637	0.6833551997567608	1.6620209059233448	7.64	32.1805539699323	8.83586459284888	24.2851399248132	28.189334249164	4- ACG & ATG
1270	73.07	0.24	13.66	1.335854945	1.53	0.52	0.03	4.84	3.12	1.3167956197671398	1.0383501051333934	0.719805687723078	1.551282051282051	7.96	32.5217668245637	7.19866231027313	26.4005702318527	28.6030142066989	4- ACG & ATG
1271	70.64	0.33	13.44	2.488762815	2.57	1.46	0.05	4.5	2.86	1.4032489957099663	0.9431248007842197	0.630263941289672	1.5734265734265735	7.359999999999999	29.7092109457707	10.5433927105634	24.2005227125317	26.5937115558151	4- ACG & ATG
1272	59.69	0.64	15.69	6.358468784	6.22	3.38	0.12	1.71	3.22	2.194708951826509	0.8500331980208207	0.6529228490670695	0.531055900621118	4.93	18.0094618829322	23.3071930942437	27.2467423546685	10.1056103912097	4- ACG & ATG
1273	62.02	0.56	15.15	5.505560914	5.91	3.55	0.1	2.17	3.1	2.0336439808481535	0.8326401043821405	0.6079756920952671	0.7	5.27	19.8370693370698	21.0137696092193	26.2313358072896	12.8240786835819	4- ACG & ATG
1274	62.26	0.54	15.42	5.585560914	5.94	3.35	0.1	2.14	3.02	2.116508276897166	0.8526127512339453	0.62509348520569	0.7086092715231789	5.16	20.5969449115566	22.1981996141086	25.5543981090369	12.6467872732098	4- ACG & ATG
1275	72.55	0.24	13.34	1.912849064	1.96	0.88	0.03	4.97	2.63	1.3740815668722597	1.0051281714954154	0.6849095744760233	1.8897338403041826	7.6	32.8960971001345	9.33198649665971	22.2543268300553	29.371276984978	4- ACG & ATG
1276	66.34	0.54	14.15	4.089647163	4.12	2.41	0.07	3.56	2.87	1.64987833389912	0.8806707302491962	0.6292106418146501	1.240418118466899	6.43	24.9614422026185	15.2121507313568	24.2851399248132	21.0385806974893	4- ACG & ATG
1277	69.03	0.4	13.67	3.057721651	3.1	1.7	0.06	4.17	2.88	1.4773026326015202	0.9180834022015363	0.6426861164434271	1.4479166666666667	7.05	28.0215516677824	12.0558676470817	24.3697571370948	24.643506041722	4- ACG & ATG
1278	69.57	0.39	13.75	2.957721651	3.0	1.62	0.05	4.17	2.88	1.4859481491054058	0.9348719520361686	0.6461121659404275	1.4479166666666667	7.05	28.7267843081596	12.2741552511656	24.3697571370948	24.643506041722	4- ACG & ATG
1279	67.55	0.49	14.06	3.634676566	3.69	2.15	0.07	3.77	2.93	1.5793337443031028	0.9006135711572394	0.6283283990954941	1.286689419795222	6.7	26.0841787017854	14.0770032764585	24.7928431985027	22.279620570094	4- ACG & ATG
1280	65.43	0.55	14.31	4.190629521	4.22	2.63	0.07	3.47	2.84	1.6975928893274101	0.8886923579167143	0.6144050938549723	1.221830985915493	6.3100000000000005	23.9543512759853	16.0492095381186	24.0312882879685	20.506706466373	4- ACG & ATG
1281	61.97	0.56	14.72	5.481572675	5.99	3.56	0.1	2.25	3.03	1.983521559878523	0.8038421236272857	0.6062631880576019	0.7425742574257426	5.279999999999999	19.9957643747163	19.9184040038674	25.6390153213185	13.2968557779075	4- ACG & ATG
1282	61.01	0.56	14.24	5.830570715	6.71	4.55	0.1	2.33	2.67	2.059139355257728	0.7449447891706354	0.5616811324809707	0.8726591760299626	5.0	18.5608303194098	19.9883557086779	22.5927956791817	13.7696328722331	4- ACG & ATG
1283	61.16	0.6	13.65	6.078566794	6.26	4.48	0.11	2.57	2.54	1.9607808703700644	0.7441396789530049	0.5756999896476669	1.0118110236220472	5.109999999999999	19.5097417582605	18.2531727903662	21.4927719195211	15.1879641552099	4- ACG & ATG
1284	70.05	0.36	13.7	2.837741253	2.84	1.53	0.05	4.1	3.03	1.4536843709401348	0.9391302702212615	0.6497045242895023	1.353135313531353	7.129999999999999	29.0381044513388	11.6711570263184	25.6390153213185	24.2298260841871	4- ACG & ATG
1285	63.12	0.63	14.42	5.092594237	5.09	3.34	0.09	2.99	2.84	1.8230462594922536	0.840111752632884	0.6039178565778772	1.0528169014084507	5.83	21.1476212764888	17.767062243588	24.0312882879685	17.6700439004193	4- ACG & ATG
1286	63.81	0.63	14.0	4.997662844	4.97	3.51	0.09	2.98	2.73	1.8139315845000403	0.8356011173976216	0.5874307592624671	1.0915750915750915	5.71	22.5253973718866	17.1443540170894	23.1004989528711	17.6109467636286	4- ACG & ATG
1287	68.27	0.46	13.91	3.568684407	3.44	2.09	0.07	4.0	2.92	1.5227013048004026	0.9038555872379176	0.6306562003326085	1.36986301369863	6.92	26.5507834557323	13.0332837913283	24.7082259862211	23.6388547162801	4- ACG & ATG
1288	61.16	0.57	14.27	5.785541312	6.51	4.17	0.1	2.41	2.71	2.0189754727298252	0.7548545210028258	0.5811377935850004	0.88929889298893	5.12	19.0249946356123	19.6543776995718	22.931264528308	14.2424099665587	4- ACG & ATG
1289	61.13	0.57	14.35	5.780570715	6.55	4.26	0.1	2.39	2.71	2.0365340915552363	0.757041164894488	0.5757213289045592	0.8819188191881919	5.1	18.8486991027934	19.9317364390663	22.931264528308	14.1242156929773	4- ACG & ATG
1290	60.58	0.62	14.68	6.050551113	6.32	3.9	0.1	2.55	2.63	2.0711292692591887	0.7901466439397201	0.6080619097665049	0.9695817490494296	5.18	18.7507232279641	20.7187063606181	22.2543268300553	15.0697698816285	4- ACG & ATG
1291	56.64	0.83	18.34	6.477564834	8.07	2.57	0.1	1.8	2.81	2.7906490625333156	0.8632751466913536	0.7159456663585153	0.6405693950177936	4.61	14.2809370976181	32.1125508898759	23.7774366511238	10.637484622326	4- ACG & ATG
1292	58.95	0.65	15.08	6.543537391	6.99	4.34	0.12	2.23	2.58	2.2645479071994714	0.7785935625635948	0.6012325915663315	0.8643410852713178	4.8100000000000005	16.8020907895632	22.9797216963509	21.8312407686474	13.1786615043261	4- ACG & ATG
1293	74.8	0.13	13.2	1.129882388	1.43	0.38	0.01	5.07	2.92	1.2823402463984552	1.023757384842353	0.7483247681937992	1.7363013698630139	7.99	34.8733883207579	6.89854181547859	24.7082259862211	29.962248352885	4- ACG & ATG
1294	61.52	0.52	14.35	5.634656964	6.49	4.24	0.11	2.26	2.8	2.0344263584407716	0.7611284388472587	0.5706179955964291	0.8071428571428572	5.06	19.2971136111131	19.9117083514961	23.6928194388422	13.3559529146982	4- ACG & ATG
1295	60.54	0.57	15.41	5.917506028	6.06	3.75	0.12	2.11	3.12	2.077486722173071	0.8358737522028177	0.6121026468316778	0.6762820512820512	5.23	17.5569881541911	21.8106420692262	26.4005702318527	12.4694958628377	4- ACG & ATG
1296	61.4	0.54	15.15	5.743576595	6.05	3.55	0.12	2.09	3.16	2.03035018319537	0.8206148413716473	0.6180157376752109	0.6613924050632911	5.25	19.0172026298579	20.9807271723689	26.739039080979	12.3513015892563	4- ACG & ATG
1297	66.8	0.52	14.3	4.241651083	4.12	2.55	0.08	3.32	2.92	1.7026291660509962	0.8999549351955981	0.6245390157950198	1.136986301369863	6.24	25.6192364070308	16.1058544651972	24.7082259862211	19.6202494145125	4- ACG & ATG
1298	60.46	0.57	14.56	5.841611879	6.07	3.98	0.12	2.22	3.0	1.983838926775736	0.7923520972511895	0.5947711995716503	0.7400000000000001	5.220000000000001	18.1090503470917	19.7050989880618	25.3851636844738	13.1195643675354	4- ACG & ATG
1299	70.43	0.32	13.53	2.769745173	2.63	1.5	0.06	4.21	2.9	1.4502281586539518	0.958800311642434	0.6486909782144977	1.4517241379310346	7.109999999999999	30.0391473205997	11.4659464096161	24.538991561658	24.8798945888848	4- ACG & ATG
1300	62.28	0.5	15.29	5.572574635	5.95	3.31	0.1	2.09	3.0	2.1240414667492504	0.8486559952177223	0.6273602940573547	0.6966666666666667	5.09	20.9988924256558	22.0809357554963	25.3851636844738	12.3513015892563	4- ACG & ATG
1301	70.35	0.34	13.74	3.104754974	2.96	1.55	0.05	3.85	3.0	1.5091813452793355	0.9484959871284842	0.667007176820732	1.2833333333333334	6.85	30.0989325148422	12.653353510239	25.3851636844738	22.7523976644196	4- ACG & ATG
1302	65.55	0.54	14.57	4.516680486	4.25	2.56	0.08	3.53	2.9	1.6955147118598681	0.8927404262351669	0.6382484690294381	1.2172413793103447	6.43	23.5111786680419	16.3121038666669	24.538991561658	20.8612892871172	4- ACG & ATG
1303	69.59	0.38	13.73	3.191768696	3.03	1.69	0.06	4.06	2.8	1.5251098918654915	0.9461317597571932	0.6538139954511274	1.45	6.859999999999999	29.3465574235356	12.9035772328931	23.6928194388422	23.9934375370243	4- ACG & ATG
1304	66.8	0.54	14.3	4.099705969	4.15	2.55	0.07	3.25	2.8	1.7598787268851572	0.9125127193275733	0.6165243979376316	1.1607142857142858	6.05	26.3920120014827	16.8512573961197	23.6928194388422	19.2065694569775	4- ACG & ATG
1305	66.6	0.49	14.6	4.099607959	4.0	2.5	0.07	3.3	3.0	1.715884284748382	0.9251362304294514	0.6211896198181429	1.0999999999999999	6.3	25.1356738103881	16.6244014779322	25.3851636844738	19.502055140931	4- ACG & ATG
1306	61.0	0.61	14.6	6.044598158	6.45	4.75	0.12	2.5	2.65	2.0660327299740797	0.7768454709112621	0.5599650926811277	0.9433962264150944	5.15	17.9302600517404	20.5583209355631	22.4235612546185	14.774284197675	4- ACG & ATG
1307	60.8	0.61	14.7	6.144598158	6.45	4.75	0.12	2.55	2.65	2.0643678558907927	0.7799196002697729	0.5640041118439937	0.9622641509433962	5.199999999999999	17.4836188757212	20.6835026021415	22.4235612546185	15.0697698816285	4- ACG & ATG
1308	65.7	0.52	14.9	4.474558953	3.9	2.65	0.08	3.45	2.95	1.7347983297509817	0.9502669993370062	0.62804715106131	1.1694915254237288	6.4	23.7344571660591	17.2243856264114	24.9620776230659	20.3885121927916	4- ACG & ATG
1309	61.19	0.71	13.6	6.575502107	4.7	3.94	0.1	3.16	2.64	1.7514754570318123	0.8338270691715435	0.6253150862499276	1.196969696969697	5.800000000000001	19.6793733718711	15.9252662457136	22.3389440423369	18.6746952258612	4- ACG & ATG
1310	66.4	0.52	14.2	3.987662844	4.13	2.4	0.07	3.44	2.93	1.6617587548338744	0.8845007544590548	0.6242757235920262	1.174061433447099	6.37	25.0739640076788	15.43368031788	24.7928431985027	20.3294150560009	4- ACG & ATG
1311	64.73	0.66	14.71	5.0216238	5.08	2.49	0.07	3.1	2.55	1.9478672882626376	0.8762100024304886	0.6685137506486947	1.215686274509804	5.65	24.8492548009366	19.5352106263488	21.5773891318027	18.320112405117	4- ACG & ATG
1312	60.47	0.88	16.18	6.2605459	6.25	3.0	0.09	2.3	2.6	2.39070954971584	0.8923695552784149	0.6760450158775198	0.8846153846153845	4.9	20.1305248518743	25.6846516190702	22.0004751932106	13.592341461861	4- ACG & ATG
1313	63.43	0.73	15.42	5.1745915	5.26	2.55	0.09	2.98	2.65	2.0325768521916467	0.899121937002366	0.6698854560788101	1.1245283018867924	5.63	22.8028346643175	21.3780616275692	22.4235612546185	17.6109467636286	4- ACG & ATG
1314	64.17	0.65	14.97	4.9086181	4.93	2.3	0.09	3.18	2.5	1.9811505298277958	0.9061824694125539	0.6809374601215176	1.272	5.68	24.6236303006039	20.2327999467231	21.1543030703948	18.7928894994426	4- ACG & ATG
1315	65.24	0.58	14.34	4.5986561	4.4	2.25	0.08	3.37	2.95	1.686608322025686	0.8689713390328644	0.6714683921711297	1.1423728813559322	6.32	23.9061044241603	15.9326569394664	24.9620776230659	19.9157350984659	4- ACG & ATG
1316	64.36	0.59	14.96	4.7467093	4.95	2.23	0.1	2.94	2.53	2.0365662876896673	0.9152255478664881	0.6803650683854636	1.1620553359683796	5.47	25.5084098931349	20.7797041318933	21.4081547072396	17.3745582164658	4- ACG & ATG
1317	67.51	0.45	14.1	3.519753	3.58	1.61	0.07	3.77	2.4	1.7557944668885779	0.9697624217811487	0.6861447325046645	1.5708333333333333	6.17	29.4843812689253	16.5652020551861	20.308130947579	22.279620570094	4- ACG & ATG
1318	58.55	0.89	16.89	6.6375972	6.17	3.2	0.09	2.19	2.5	2.604776797596867	0.9541066982254315	0.6747173181678956	0.876	4.6899999999999995	18.4008739505571	28.395723647561	21.1543030703948	12.9422729571633	4- ACG & ATG
1319	53.18	1.07	17.28	7.9615098	7.35	4.31	0.12	3.06	2.01	2.610212763580194	0.8647009978212629	0.648779973267837	1.5223880597014927	5.07	9.5802558321217	29.0897849848001	17.0080596685974	18.0837238579542	4- ACG & ATG
1320	65.54	0.59	14.72	4.5446295	4.67	1.81	0.1	3.01	2.45	2.019237398128797	0.9327796690596382	0.7151682879387382	1.2285714285714284	5.46	27.9207128507797	20.2771949836948	20.7312170089869	17.7882381740007	4- ACG & ATG
1321	66.31	0.57	15.18	4.2257264	4.24	2.03	0.08	3.7	2.41	1.9043537366219654	0.968093781625749	0.6754973171460951	1.5352697095435683	6.11	26.5315458815432	19.6739458545072	20.3927481598606	21.8659406125591	4- ACG & ATG
1322	65.08	0.6	14.89	4.65962	4.63	1.94	0.1	3.02	2.53	2.003411650256227	0.9394023305126218	0.706043681302863	1.1936758893280632	5.55	26.8039542118091	20.3524179366775	21.4081547072396	17.8473353107914	4- ACG & ATG
1323	64.33	0.61	15.22	4.959601	5.25	2.4	0.1	2.88	2.5	2.1047174180496717	0.9072036140595701	0.673895364707951	1.152	5.38	25.0729526139394	21.8010157406441	21.1543030703948	17.0199753957216	4- ACG & ATG
1324	66.45	0.57	14.92	4.319658	4.29	1.57	0.11	3.08	3.05	1.786232979402479	0.9236803660344551	0.7334310413270176	1.0098360655737706	6.13	26.3322688429408	17.9228952350403	25.8082497458817	18.2019181315356	4- ACG & ATG
1325	65.95	0.6	15.16	4.5236466	4.76	1.77	0.1	2.98	2.55	2.0426001004915224	0.9429937665373298	0.7187639992369447	1.1686274509803922	5.529999999999999	27.6315299367553	21.1175052117843	21.5773891318027	17.6109467636286	4- ACG & ATG
1326	64.96	0.59	14.94	4.6136466	4.89	2.05	0.11	2.99	2.6	1.9880242238657022	0.9106475509980325	0.6923606362918466	1.1500000000000001	5.59	25.9400447371851	20.2632395841043	22.0004751932106	17.6700439004193	4- ACG & ATG
1327	63.01	0.67	14.89	5.4186371	5.38	2.75	0.11	3.12	2.45	2.009720864514394	0.866160602405024	0.663346533046498	1.273469387755102	5.57	22.8053749259092	20.4161648976149	20.7312170089869	18.4383066786984	4- ACG & ATG
1328	66.36	0.6	14.9	4.5886561	4.67	1.84	0.11	3.02	2.6	1.9741680641156871	0.9290208064451136	0.7137815475928165	1.1615384615384614	5.62	27.8310314935874	20.0654890789465	22.0004751932106	17.8473353107914	4- ACG & ATG
